,ene-05,feb-05,mar-05,abr-05,may-05,jun-05,jul-05,ago-05,sep-05,oct-05,nov-05,dic-05,ene-06,feb-06,mar-06,abr-06,may-06,jun-06,jul-06,ago-06,sep-06,oct-06,nov-06,dic-06,ene-07,feb-07,mar-07,abr-07,may-07,jun-07,jul-07,ago-07,sep-07,oct-07,nov-07,dic-07,ene-08,feb-08,mar-08,abr-08,may-08,jun-08,jul-08,ago-08,sep-08,oct-08,nov-08,dic-08,ene-09,feb-09,mar-09,abr-09,may-09,jun-09,jul-09,ago-09,sep-09,oct-09,nov-09,dic-09,ene-10,feb-10,mar-10,abr-10,may-10,jun-10,jul-10,ago-10,sep-10,oct-10,nov-10,dic-10,ene-11,feb-11,mar-11,abr-11,may-11,jun-11,jul-11,ago-11,sep-11,oct-11,nov-11,dic-11,ene-12,feb-12,mar-12,abr-12,may-12,jun-12,jul-12,ago-12,sep-12,oct-12,nov-12,dic-12,ene-13,feb-13,mar-13,abr-13,may-13,jun-13,jul-13,ago-13,sep-13,oct-13,nov-13,dic-13,ene-14,feb-14,mar-14,abr-14,may-14,jun-14,jul-14,ago-14,sep-14,oct-14,nov-14,dic-14,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petroquimicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraxileno,20.10699999,17.371,20.82800001,18.33999999,21.33600002,19.72700001,20.647,18.40900001,15.02199999,19.61199999,14.247,14.06299999,15.78599999,N/D,1.943999987,21.27099999,12.726,22.53200001,22.77800001,21.328,21.35499999,17.362,7.31900001,21.001,18.724,15.48300001,17.95800001,17.29700001,18.24100001,20.53700001,17.88200001,16.62600001,13.20800001,10.54399999,4.75100001,15.56699999,17.33299999,11.43699999,14.647,17.12600001,13.01199999,16.96899999,12.61200001,8.572999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etilbenceno,13.018,13.69999999,15.48799999,14.016,2.237999988,11.796,13.452,16.30200001,14.466,11.718,14.36300001,14.491,12.90900001,9.323000008,7.66199999,3.291,15.64900001,15.01400001,18.507,15.7,10.155,15.208,16.008,16.23199999,15.68999999,13.70399999,7.71400001,15.73599999,15.44199999,15.28400001,15.62000001,13.82300001,10.33700001,11.93200001,5.79800001,8.280999992,15.91100002,11.37700001,14.45400002,13.10900001,13.20000001,10.88300001,0.389999995,12.414,14.52200001,12.07999999,10.179,7.220000006,1.348999999,8.988,15.81900001,9.549,11.21099999,13.794,12.492,13.05799999,7.29399999,0,10.656,0.873999988,8.297999989,10.5,11.18199999,11.45499999,2.819000004,0,0,0,3.31400001,9.144000002,4.446,16.014,4.249999994,15.12499999,15.839,14.607,15.44,14.037,9.345000003,15.59799999,7.76199999,12.307,14.367,5.586999986,9.02599999,0,0,0,0,0,0,0,0,5.80199999,13.85900001,6.031999995,10.29499999,8.915999988,9.999999995,4.47999999,11.38399999,0,0.46999999,4.899999996,7.86699999,9.665000014,12.471,14.38000001,13.793,11.344,13.34100001,13.65200001,14.29399999,9.84099999,14.75999999,4.568000009,0.222,16.89799999,15.33800001,11.84899999,12.77799999,11.92599999,14.44999999,13.39700001,3.472999998,13.71099999,13.39799999,4.953000014,13.728,8.550000012,0,5.607000008,13.824,14.102,10.01799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estireno,12.84209999,12.97745,14.24577999,12.04007001,2.332730005,11.61714999,12.40656,13.51231999,13.24956,10.58311,12.91094001,13.15722999,10.68298,8.776339992,8.447220008,1.88915001,14.15232001,14.22503001,15.192065,14.06528999,9.06732,13.09729001,14.25546999,15.174,14.91027999,13.10301,6.880650012,14.07252,14.11225,12.29511,12.95903999,13.88517001,8.24193999,11.81256001,5.86724001,5.51734001,12.94315001,11.77867999,12.46926001,12.26492001,11.89168999,9.18323001,0.31,10.47922999,13.40885001,10.52377999,10.23468,4.043439988,1.85287,8.914130008,12.90540001,7.38975999,11.52184,10.71339,10.43654999,11.25351999,6.68469,0,8.28018,1.192270013,5.825530013,9.569110012,10.12790999,9.16830999,2.695000004,0,0,0,1.70151999,8.155840003,4.38455001,13.34999999,4.807999994,12.71699999,14.04000001,13.36299999,13.749,11.89100001,8.448999997,12.99,8.178,9.594000001,12.624,5.27,8.164000009,0,0,0,0,0,0,0,0,4.884870012,10.53416001,5.628910002,8.937000013,8.983000012,7.595999998,4.047,10.13100001,0,1.079000012,1.862999994,5.23836,7.915000011,12.06,13.21726001,11.57600001,10.10700001,11.70799999,11.97081,12.54499999,8.433,12.65499999,4.073000007,1.3416,13.625,13.326,10.744,11.16900001,10.50799999,12.54699999,11.778,2.765999986,12.31400001,11.30900001,3.875,11.88500001,7.403000012,0,5.207000002,11.38199999,11.90800001,8.631000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aromina 100,9.08799999,10.871,8.964999988,8.94999999,9.668000008,8.57300001,9.485000002,6.325999996,6.906,9.452000006,9.18200001,8.369000002,7.043999986,N/D,4.795999987,12.60800001,10.868,11.532,7.756999986,9.640000002,8.03600001,8.105000003,7.28000001,14.62700001,11.192,10.03000001,12.67600001,12.036,9.844999995,12.078,11.425,12.72200001,8.87199999,6.950999986,2.787,9.035000003,12.36300001,8.172999994,11.62000001,11.28699999,10.4,12.219,12.975,9.889999998,4.28000001,2.594999987,4.218,3.935000004,4.538000007,3.426000004,4.305000008,4.29399999,3.872000006,3.53900001,3.676999993,4.308000002,3.891,1.427999996,0,0,1.789999985,3.668999992,4.421999991,4.76600001,4.649000002,3.15500001,2.357999996,4.042000007,2.59899999,3.590000012,3.243,2.521000011,3.224,3.846000004,3.648999987,3.67899999,3.586999987,3.84500001,3.075999986,3.432999985,2.93799999,2.867999999,3.19100001,2.969000014,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.276000004,0.356999999,1.14399999,3.899000014,5.22200001,4.988000006,4.367000008,1.932,1.237000006,3.393,2.276000005,4.74799999,4.543999992,5.211999992,4.977,5.250000009,4.96100001,5.318999995,5.348999997,5.073,5.354999985,5.29299999,5.489999994,3.853000013,4.826000004,5.471999999,5.18799999,5.437000007,5.22399999,4.709000006,5.529000009,5.049,3.022000001,0,2.767000015,4.265999993,2.615000006,5.705999996,4.64799999,5.453000006,5.28500001,5.244999988,4.982999985,5.11299999,5.275999988,5.17599999,4.899999996,1.339999986,1.715,5.531000005,2.475,1.051000006,2.43099999,4.773000002,3.280000012,0.939,0,0,0,0,0,1.029999986,2.076,2.396000013,0.73700001,0,2.601000006,5.15300001,2.994999993,5.35400001,1.535999997,5.530000007,1.185000012,1.813000001,2.56700001,0.186999998,0,2.776999995,3.604000015,4.56999999,3.004000006,2.952,5.471000001,5.590000011,5.22,4.761999993,1.422,0,0,0,0,0,0,0,0
Hidrocarburo de Alto Octano,4.732759987,7.825000008,6.256000012,7.36899999,5.782999997,4.125,4.089000006,3.10499999,3.80199999,4.598000011,8.277,8.965999986,4.708000008,N/D,5.413999991,11.232,8.695000001,9.18500001,5.428999992,7.719999998,9.62799999,9.858999998,10.87599999,17.328,14.23,9.487000012,12.87199999,9.36099999,8.638999989,9.71799999,12.94999999,12.80699999,10.57299999,8.731999989,4.551,10.324,20.76099999,8.029000001,12.72200001,11.142,13.003,12.83600001,15.23100001,22.08200001,31.953,28.92000001,39.246,33.19400001,44.70499999,37.271,35.87500002,36.00699999,46.06999999,45.80900001,64.25399999,56.21400001,47.30199999,18.55100001,0.27399999,0.589,22.26399999,32.62200001,43.76700001,38.151,38.19799999,43.314,45.785,37.07200001,37.62099999,36.69299999,42.04899999,26.08400001,13.888,15.71299999,18.26700002,23.946,18.75899999,28.518,19.951,19.158,13.80699999,19.079,19.5,21.067,0,0,0,0,0,0,0,0,6.597,10.88499999,3.77600001,2.919999988,6.031999995,18.596,5.932000009,3.15099999,31.61500001,55.76300001,44.72700001,39.447,27.70899999,25.794,24.86799999,14.66899999,18.28700001,27.982,39.55200001,28.179,26.34500001,34.81899999,36.17100001,21.61600001,17.22999999,20.92899999,19.68399999,26.364,30.565,34.265,55.55499999,52.554,60.59699999,47.06000001,34.598,49.043,43.45700001,31.855,2.376,23.45799999,38.055,38.80800001,32.69699999,34.569,49.29499999,54.30699999,54.73599999,60.63300001,49.08500001,51.79199999,62.154,51.86899999,41.38999999,20.63100001,51.49499999,49.49300001,59.18900001,68.65599999,65.378,66.39500001,31.01799999,6.646000007,3.36699999,3.533000002,0,7.997000004,16.73199999,35.36000001,28.877,27.66500001,53.369,24.98100001,35.45799999,55.76300001,65.142,28.22000001,34.425,44.57800001,55.584,37.71699999,66.35200001,61.2,61.05100001,49.20900001,58.215,55.37600001,28.43900001,45.65299999,53.35900002,57.92399999,56.22900001,36.69699999,0,0,0.621999996,0,1.82300001,0.362999987,0.74199999,5.683000011
Benceno,13.84899999,11.165,12.958,16.449,14.38799999,14.77299999,13.38900001,16.89899999,12.86600001,11.69500002,10.04600001,11.97600001,12.86899999,N/D,3.488999997,10.36100001,12.37599999,15.37599999,11.51200001,15.11000001,14.004,15.66400001,13.30599999,10.724,13.26100001,12.106,10.49699999,8.427,11.64,11.97399999,12.38799999,9.324000014,8.28999999,6.847000008,4.29,9.379999995,12.48,6.418000005,9.358000008,13.29999999,7.744000012,7.90299999,7.126000008,6.856999988,11.66000001,8.420999991,4.71800001,4.927000004,5.137999985,3.797999996,10.67700001,9.10100001,9.511000012,7.614,9.305999988,11.22,10.92099999,1.406000009,0,0,7.583999991,12.107,14.55000001,13.104,11.58399999,5.92700001,3.627,8.787000003,6.84200001,11.34000001,11.088,11.082,10.27000001,12.06599999,11.08799999,12.30200001,8.64400001,13.85000001,5.750999999,11.03100001,9.057,5.611,9.411,8.732999987,0,0,0,0,0,0,0,0,5.78000001,6.007000014,5.84300001,8.090000002,8.109999993,3.838000012,5.80199999,3.06399999,11.14200001,6.48999999,6.326999994,5.163999995,5.51600001,5.784999993,6.85599999,7.701000005,7.944000015,11.75500001,14.00299999,4.71099999,10.308,10.61199999,12.166,11.191,6.54,7.524999985,11.358,9.76000001,3.522999991,11.19500001,12.89999999,10.82199999,5.826000004,8.055,7.947000009,8.135000005,6.057,5.348999997,0,3.426999997,10.50099999,10.378,7.285,4.143,0.704999985,0,0,0,3.44000001,3.531000006,3.64100001,3.534,2.468999991,0,3.865999987,3.95000001,3.951000003,2.35599999,1.541999985,0.976999999,0,0,0,0,0,0,0.325000001,1.15599999,2.490000011,2.526,3.575000011,2.432000003,4.08800001,4.303000012,3.54500001,2.377999987,3.790000015,3.745,4.973000005,3.86199999,4.87199999,5.22800001,5.467000009,4.337000006,6.58400001,5.473999995,3.21200001,4.818000005,4.726000003,3.965000002,3.657000002,3.23199999,0,0,0,0,0,0,0,0.558999998
Aromaticos Pesados,0.543999997,1.284000004,0.99699999,0.67299999,0.77000001,0.516,0.716999992,0.623999992,0.345,0.536000013,0.609,0.473000015,0.401000004,N/D,0.420999995,1.05999999,0.794999991,0.999,0.880000007,0.931999996,0.84800001,0.837,0.933,1.146000002,1.230999987,1.084000008,1.24,1.09899999,1.233000014,1.27599999,1.584999992,1.533000003,1.251,0.935999988,0.291,1.24,1.412999995,1.303999993,1.716000009,1.29099999,1.596000001,1.64199999,1.881999987,1.782999999,0.72699999,0.405999994,0.477,0.487999985,0.814000015,0.721,0.892000014,0.92900001,0.950999989,0.86499999,0.733999989,1.023,1.296,0.499999992,0,0,0.408999988,0.832000008,0.838999996,1.00599999,0.897000004,0.44799999,0.341,0.702999989,0.43700001,0.771000008,0.66699999,0.42900001,0.592999992,0.581,0.538000009,0.64599999,0.585000008,0.75,0.614000012,0.644000014,0.627,0.449999999,0.72,0.521000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150000004,0.375999992,0.63500001,2.758000002,2.69600001,1.955999994,1.264000014,0.852,0.202999997,0.897,0.607999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ortoxileno,3.041999992,2.557000012,2.970000012,3.06,3.318999996,3.32900001,3.273999993,3.063000012,2.028,2.79,2.69000001,2.54699999,2.149000011,N/D,0.700999993,2.56899999,2.457000015,2.889,2.948999992,2.910000008,3.021,2.956000009,1.82799999,2.744999997,3.172000011,2.557000012,3.012999988,2.88399999,2.852,3.00200001,2.833000007,2.665000002,2.20599999,1.455000004,0.61700001,2.017999994,2.489000013,1.61300001,2.698999996,2.63900001,2.361999988,2.95299999,2.378999985,2.223999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluxoil,0.464000002,0.332999996,0.366000012,0.444,0.139000001,0.83499999,0.425999985,0.430000008,0.30399999,0.329999991,0.37299999,0.439999988,0.359999993,0.269000004,0.34599999,0.087,0.297999993,0.26300001,0.332999985,0.463000004,0.35300001,0.510000003,0.45200001,0.402000002,0.385000005,0.325999996,0.207999987,0.33800001,0.328999993,0.36800001,0.493000006,0.713999998,0.37599999,0.343999994,0.15200001,0.40799999,0.387000001,0.263000014,0.306000008,0.32600001,0.442000015,0.351,0.094999996,0.264999997,0.33500001,0.22199999,0.21999999,0.152000006,0.096999992,0.349000008,0.713,0.528,0.450999997,0.47499999,0.389999995,0.30500001,0.19599999,0,0.39399999,0.046000001,0.371000002,0.357,0.394999985,0.43100001,0.167000007,0,0,0,0.093,0.204999993,0.12800001,0.219999994,0.095999994,0.214999988,0.246000004,0.252,0.275000008,0.26799999,0.208999985,0.335000012,0.246,0.272000014,0.24,0.137000005,0.258000011,0,0,0,0,0,0,0,0,0.226000013,0.26600001,0.137000005,0.213000008,0.188000008,0.171999997,0.09,0.269999987,0,0.208999985,0.145999987,0.23664,0.220999992,0.21699999,0.242000012,0.226000013,0.360000004,0.411000015,0.378,0.327999995,0.258,0.405999994,0.153000004,0.039,0.506000011,0.53799999,0.431000006,0.449999999,0.249999988,0.303000014,0.27999999,0.197000009,0.3,0.34599999,0.165000011,0.25599999,0.253999988,0,0.481999997,0.326999997,0.303000004,0.239999985,0.015,0.084169991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumeno,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Gasolina Amorfa,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,17.47200083,18.3519995,23.77700049,26.70200061,23.65199933,24.31500153,25.21900141,33.76599902,18.15599978,19.9509989,5.945000342,15.73500063,23.65000139,17.85800086,22.14000122,25.07699948,19.16000126,20.41400014,27.91100008,20.05399847,30.14000143,21.93899866,33.88900069,33.38000168,21.89999899,29.90600028,35.92400036,23.34200159,13.81000008,24.43600067,11.98799909,10.10000026,10.93200122,4.012448772,0,0.107999616,6.78000061,5.435000075,11.29199886,9.240999346,12.86599893,14.43200132,13.42299855,10.44100066,11.62300163,12.08500138,13.41100053,5.602998681,6.296000272,9.103000347,8.00099878,9.016059458,11.24251959,10.87400005,8.246001062,7.166998656,7.256998934,7.758001381,5.684000131,7.602999937,0,0,0,0,0,0,0,0,5.125243329,1.655529667,3.705191544,3.304839679,4.326989575,12.18779942,4.444221383,7.047150311,14.2322104,12.70357055,6.729100206,7.110830655,9.903878483,8.68365976,7.864980566,2.784928651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gasolina Base Octano,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,0,0,0,0,0,4.26523098,25.26200001,31.67199999,23.89899999,4.348000015,0,0,25.248,25.382,27.44500001,24.74300001,30.59200001,32.829,36.085,40.25999999,29.33199999,33.15100001,33.957,17.423,27.47600001,23.097,17.52700001,26.09499999,22.11100002,30.582,15.639,21.74999999,17.70500001,24.71600001,20.79699999,16.56200002,0,0,0,0,0,0,0,0,0,2.625999987,6.633,0,7.318999994,24.32299999,10.632,14.42499999,20.01799999,20.65899999,25.70199999,13.05900002,15.22700001,15.237,18.585,5.442999995,28.19899999,19.841,23.33900001,12.282,18.83599999,18.23900001,12.848,11.55099999,17.50599999,16.59099999,8.814,9.128000003,1.795000006,0,0,0,0,0,0,6.159999987,0,0,0,1.121999988,8.949999987,16.11300001,20.69000001,10.69899999,3.230999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Propileno y Derivados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Propileno,32.08788985,32.10587792,27.52109264,31.34511591,34.24917975,28.81069185,40.00866591,30.53793288,31.01600379,34.27036549,29.35627533,28.24086283,27.30416785,20.61065882,33.66381422,33.92254131,27.88962694,25.83825786,28.45522978,32.18249872,28.66682052,29.36423571,24.27190416,27.71307434,30.65138497,28.59305333,20.29462632,25.50817542,32.96200339,34.33600236,31.13908736,39.30823154,31.31554701,23.27783447,22.10303355,33.87009135,29.72079123,29.10348131,31.19944374,27.93413196,34.17786087,24.36119415,24.96556809,32.28343032,37.49789328,35.79047656,4.69803129,16.87583797,35.11109975,31.27739868,39.20159929,34.0498464,32.4212645,32.23901586,32.6055813,43.66872226,43.0868391,31.28589316,38.03239776,37.83991713,37.95357215,29.84923522,40.48713063,40.06472868,37.93106032,35.22610239,30.74830257,30.44779068,29.88753681,27.87488532,20.67913239,23.26392762,30.78385424,29.39410424,37.06997044,37.45073094,29.26514213,30.45840015,33.74507675,29.99102022,24.61473762,23.73098899,28.30335234,34.23183296,42.57025205,38.7803879,37.30611542,33.42489174,34.36165299,38.47015833,35.89528735,35.51670648,40.42475766,35.78704601,35.64852375,36.17559114,25.26965047,26.44497069,36.20178053,31.36565217,33.18701305,34.29244344,36.24049377,38.77769903,30.35539419,36.90923888,34.68673815,55.31948714,45.12780165,32.82866308,37.10899349,42.22129629,32.44697894,39.22119795,47.52526095,40.46424668,35.93598753,44.73641493,37.99383678,35.17358025,30.45032059,33.87464408,42.58616813,42.95699004,39.30688078,43.08383253,43.11593073,41.64786431,34.75213683,39.26853805,27.95026773,35.62613803,41.39394186,41.08863286,36.54155647,29.44965072,30.07489583,26.31007188,22.7500236,27.95079521,25.7340345,25.80995591,19.11955707,20.5616012,24.36811674,23.46341738,29.13217303,29.69419806,26.72007223,19.58898909,9.335728244,11.33465118,8.34887853,14.42355473,15.6949326,17.85588629,15.66422985,13.06036892,12.05317628,16.42436721,19.02268051,16.23008625,16.28095898,11.25891288,11.24343537,15.55864754,12.68971065,10.36244015,11.77808637,12.69612327,14.38221824,9.79654275,14.50650295,10.53314061,15.29259658,16.56646271,14.88778329,14.13315293,11.27658567,14.05471822,15.9064233,10.96897818,14.23777914,15.1068846,12.96115087,14.50053456,10.46821125,5.782438835,15.63263901,16.58765391,9.45686052,16.42641665
Acrilonitrilo,5.286999997,4.899000008,5.240999996,4.15947999,4.712999998,7.63046202,9.786829983,6.619334024,4.94994999,4.812549988,4.37229,0.602000005,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,0,0,0,0,0,1.6779,4.736099989,4.367000008,2.064,4.540000003,4.296,2.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252590014,4.38609399,5.840096014,5.317442989,4.946369988,3.279280006,4.51188399,5.545768002,4.65885501,3.364220998,3.372567004,5.03357001,4.748794985,5.32718001,5.363399993,2.148009995,5.10356,3.819320001,5.40339,5.229750003,4.83099999,4.288095987,2.080154002,2.56505199,0,0,3.620544994,5.58346301,4.902588997,2.398870985,3.997062,3.707472001,0,0,5.033756006,0.97514199,2.864079987,0,2.289848015,5.209553999,0.274506008,1.392299001,2.50927599,5.531918008,5.047749,4.863201012,1.553944006,2.35259001,2.223994002,0.99279501,3.200536007,3.747561015,2.132082988,5.324223991,5.47878801,4.93835301,3.34216299,4.604096006,4.329723996,5.31291201,4.959506015,0,0,3.556025004,4.862716992,4.787084015,5.49614199,4.154178002,4.815336,3.628618014,4.076783991,4.81541301,1.787185991,0.70952499,3.909034001,0.47072601,5.107413996,4.789454988,2.47154301,0,4.40835699,1.54751101,3.786704002,3.616371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
